Cler_surn	Cler_fore
Alsop	William
Alsop	William
Alsop	William
Alsop	William
Alsope	Gulielmus
Alsoppe	John
Alston	Carolus
Alston	Carolus
Alston	Carolus
Alston	Charles
Alston	Charles
Alston	Charles
Alston	Charles
Alston	Charles
Alston	Edvardus
Alston	Edvardus
Alston	Edward
Alston	Edward
Alston	Edward
Alston	Edward
Alston	Edward
Alston	Gulielmus
Alston	Gulielmus
Alston	Peter
Alte	William
Altham	Jacobus
Altham	Jacobus
Altham	Jacobus
Altham	Jacobus
Altham	Jacobus
Altham	Jacobus
Altham	James
Altham	James
Altham	Michael
Altham	Roger
Altham	Roger
Altham	Roger
Altham	Roger
Altham	Roger
Altham	Rogerus
Altham	Rogerus
Altham	Rogerus
Altham	Rogerus
Altham	Rogerus
Altham	Rogerus
Altham	Rogerus
Alton	Stephen
Alty	John
Alunson	James
Alured	Beniamin
Alured	Beniamin
Alured	Beniamin
Alvey	Edwarde
Alvey	Robert
Alvey	Robert
Alvey	Robert
Alwood	John
Alworth	Giles
Alyn	Wyllelmum
Ambrey	Willelmus
Ambros	Danielus
Ambrose	Dan
Ambrose	Isaac
Ambrose	Thomas
Ambrose	Wilhelmus
Ambrose	William
Amery	Anthonius
Ames	Charles
Ames	Charles
Ames	Richard
Ames	Richard
Ames	Richard
Ames	Richard
Ames	Richard
Ames	Richard
Ames	Richard
Ames	Richard
Ames	Richard
Ames	Richardus
Ames	Thomas
Ames	Thomas
Ames	William
Ames	William
Ames	William
Ames	William
Amhurst	George
Amhurst	George
Amhurst	George
Amhurst	Georgius
Amhurst	Georgius
Amiand	Daniel
Amiand	Daniel
Amias	Thomas
Amie	Edwardus
Amis	John Land
Amler	Thomas
Amner	Raphe
Amos	William
Amos	William
Amos	William
